scenario,history_stratum,prediction_type,horizon_years,bin_index,n_landmarks,n_patients,prediction_min,prediction_max,patient_balanced_mean_prediction,weighted_km_observed_risk,calibration_difference
no_ADAS13,Snapshot,cross_fitted_intercept_only,2,5,882,882,0.26549229815375774,0.30582326318263586,0.285065740604376,0.3080962161045294,-0.023030475500153413
no_ADAS13,Snapshot,cross_fitted_intercept_only,2,6,881,881,0.30590162825795686,0.35515205246158665,0.33120614191961956,0.2815175363313108,0.04968860558830873
no_ADAS13,Snapshot,cross_fitted_intercept_only,2,7,882,882,0.3552790251151282,0.40822311068836103,0.3803213189321577,0.29338335677852834,0.08693796215362937
no_ADAS13,Snapshot,cross_fitted_intercept_only,2,8,882,882,0.4082665952359875,0.5086209639424502,0.4537046175671109,0.41375664884930907,0.03994796871780182
no_ADAS13,Snapshot,cross_fitted_intercept_only,2,9,882,882,0.5086500412927433,0.9967731682696297,0.651939450247128,0.6206701183936795,0.03126933185344849
no_ADAS13,Snapshot,cross_fitted_intercept_only,3,0,881,881,0.10019082164310888,0.2451543208102256,0.21062785761698852,0.130046054598982,0.08058180301800652
no_ADAS13,Snapshot,cross_fitted_intercept_only,3,1,882,882,0.24516850518619726,0.28851990741319467,0.26734374605827743,0.17459706778603434,0.09274667827224309
no_ADAS13,Snapshot,cross_fitted_intercept_only,3,2,882,882,0.2887031648761277,0.32653639150493086,0.30800863978049364,0.21087047673508585,0.09713816304540779
no_ADAS13,Snapshot,cross_fitted_intercept_only,3,3,881,881,0.3265895316093703,0.3634081180765212,0.34469996626618504,0.29446199541216556,0.05023797085401949
no_ADAS13,Snapshot,cross_fitted_intercept_only,3,4,882,882,0.36341478149410156,0.40457692497257436,0.3837991683445246,0.31287243189592784,0.07092673644859676
no_ADAS13,Snapshot,cross_fitted_intercept_only,3,5,882,882,0.40457838680157787,0.4519920252389926,0.4286484733309068,0.3315103124934531,0.09713816083745369
no_ADAS13,Snapshot,cross_fitted_intercept_only,3,6,881,881,0.4520078338535526,0.509542274380802,0.47921691954838824,0.4504998067138123,0.028717112834575953
no_ADAS13,Snapshot,cross_fitted_intercept_only,3,7,882,882,0.5095597821999998,0.5857731633567229,0.5463674611658821,0.5340984597369538,0.012269001428928283
no_ADAS13,Snapshot,cross_fitted_intercept_only,3,8,882,882,0.5861125832686318,0.715994634193276,0.6464209742387743,0.657426252385831,-0.011005278147056652
no_ADAS13,Snapshot,cross_fitted_intercept_only,3,9,882,882,0.716222613250728,0.9999328827373426,0.8347589036577147,0.7974767133670333,0.03728219029068136
no_ADAS13,Snapshot,cross_fitted_intercept_only,5,0,881,881,0.15210067862732324,0.3679927982804261,0.3196117369675789,0.22439053949534782,0.09522119747223107
no_ADAS13,Snapshot,cross_fitted_intercept_only,5,1,882,882,0.3680768084296947,0.4255628336836421,0.3986123967114581,0.2209822484684274,0.1776301482430307
no_ADAS13,Snapshot,cross_fitted_intercept_only,5,2,882,882,0.42564663570744143,0.4718488863981729,0.44835720961284603,0.32408004663461676,0.12427716297822927
no_ADAS13,Snapshot,cross_fitted_intercept_only,5,3,881,881,0.4718967123249609,0.5171831958459447,0.4940405754922712,0.3955760020996204,0.0984645733926508
no_ADAS13,Snapshot,cross_fitted_intercept_only,5,4,882,882,0.5171831958459447,0.5640926497985334,0.5401990148736283,0.4876198043633596,0.052579210510268704
no_ADAS13,Snapshot,cross_fitted_intercept_only,5,5,882,882,0.5641347033605024,0.6176753535016093,0.5900493777898601,0.4866768583461232,0.10337251944373693
no_ADAS13,Snapshot,cross_fitted_intercept_only,5,6,881,881,0.6176753535016093,0.680534554962902,0.6481894761355412,0.5521827400809547,0.09600673605458654
no_ADAS13,Snapshot,cross_fitted_intercept_only,5,7,882,882,0.6806003629736164,0.7586950278068851,0.7185473398147318,0.7068712708706423,0.011676068944089568
no_ADAS13,Snapshot,cross_fitted_intercept_only,5,8,882,882,0.7591316970169133,0.867980442327664,0.811019324639731,0.8276887039554371,-0.016669379315706112
no_ADAS13,Snapshot,cross_fitted_intercept_only,5,9,882,882,0.8679814274468991,0.999999568943056,0.9361049448114365,0.9199971591395723,0.016107785671864217
no_ADAS13,Snapshot,cross_fitted_intercept_slope,1,0,881,881,0.014250790997821006,0.02634535845245556,0.023327971816188023,0.011230789029464727,0.012097182786723296
no_ADAS13,Snapshot,cross_fitted_intercept_slope,1,1,882,882,0.02635558458183407,0.030220498532755657,0.028246551276787893,0.016453385990947922,0.011793165285839971
no_ADAS13,Snapshot,cross_fitted_intercept_slope,1,2,882,882,0.030220498532755657,0.034224019617794754,0.03235991301815907,0.03855359181019069,-0.006193678792031622
no_ADAS13,Snapshot,cross_fitted_intercept_slope,1,3,881,881,0.0342284877522786,0.03931829461030378,0.036594928526784004,0.029498818674569605,0.0070961098522143995
no_ADAS13,Snapshot,cross_fitted_intercept_slope,1,4,882,882,0.03931958352904408,0.0453076836567845,0.042193384566970187,0.04438457726831291,-0.0021911927013427215
no_ADAS13,Snapshot,cross_fitted_intercept_slope,1,5,882,882,0.0453368608104483,0.05329170560335239,0.04921976242477282,0.04230713371635386,0.006912628708418959
no_ADAS13,Snapshot,cross_fitted_intercept_slope,1,6,881,881,0.05331771680374853,0.06282293846958564,0.05793240020913569,0.06545199790080425,-0.007519597691668559
no_ADAS13,Snapshot,cross_fitted_intercept_slope,1,7,882,882,0.06282555789612876,0.07507897402623331,0.06890523311761143,0.06432343370273974,0.00458179941487169
no_ADAS13,Snapshot,cross_fitted_intercept_slope,1,8,882,882,0.07508503260333665,0.10146291428950138,0.08635436687159541,0.08419854977471053,0.0021558170968848794
no_ADAS13,Snapshot,cross_fitted_intercept_slope,1,9,882,882,0.10154195291238088,0.6051219304201475,0.15744874867641503,0.1609746766757819,-0.003525927999366879
no_ADAS13,Snapshot,cross_fitted_intercept_slope,2,0,881,881,0.0862896281477854,0.1585430523693141,0.13842375661219045,0.09032702830680772,0.048096728305382724
no_ADAS13,Snapshot,cross_fitted_intercept_slope,2,1,882,882,0.1585923943643155,0.1823493266752929,0.17106290618299863,0.09513477589071251,0.07592813029228612
no_ADAS13,Snapshot,cross_fitted_intercept_slope,2,2,882,882,0.182360887847815,0.20595250641115093,0.19419792172501626,0.1483271276942607,0.04587079403075556
no_ADAS13,Snapshot,cross_fitted_intercept_slope,2,3,881,881,0.20596139556312087,0.2342577388387319,0.21945966145951615,0.1777505772453145,0.041709084214201636
no_ADAS13,Snapshot,cross_fitted_intercept_slope,2,4,882,882,0.23429881669454522,0.26925205316599665,0.2511084601296998,0.2454945668126034,0.005613893317096386
no_ADAS13,Snapshot,cross_fitted_intercept_slope,2,5,882,882,0.2692678162424106,0.3097195329245649,0.2891244553332219,0.2932763073679526,-0.00415185203473073
no_ADAS13,Snapshot,cross_fitted_intercept_slope,2,6,881,881,0.309778197013458,0.3587033083945683,0.3347226802702658,0.2896441587808234,0.045078521489442414
no_ADAS13,Snapshot,cross_fitted_intercept_slope,2,7,882,882,0.3587390472490125,0.4114768461286774,0.38327633666128613,0.29513712042627893,0.0881392162350072
no_ADAS13,Snapshot,cross_fitted_intercept_slope,2,8,882,882,0.4114768461286774,0.5085000116041862,0.45537941611593463,0.41238984347734864,0.04298957263858599
no_ADAS13,Snapshot,cross_fitted_intercept_slope,2,9,882,882,0.5088269070379654,0.9936159874820805,0.6458932634007429,0.6196116203858085,0.026281643014934408
no_ADAS13,Snapshot,cross_fitted_intercept_slope,3,0,881,881,0.09872800570700746,0.24022359833751517,0.20506969160316113,0.13073453537043922,0.07433515623272191
no_ADAS13,Snapshot,cross_fitted_intercept_slope,3,1,882,882,0.24022900329490982,0.2844963648601839,0.26251894039103324,0.1687184932883068,0.09380044710272645
no_ADAS13,Snapshot,cross_fitted_intercept_slope,3,2,882,882,0.2845792319013398,0.3238967427158699,0.30437249335173366,0.2199581400259718,0.08441435332576186
no_ADAS13,Snapshot,cross_fitted_intercept_slope,3,3,881,881,0.3238967427158699,0.3626576790958812,0.3426574837282538,0.29316283779509444,0.04949464593315933
no_ADAS13,Snapshot,cross_fitted_intercept_slope,3,4,882,882,0.3626576790958812,0.404708688932487,0.383217168345737,0.2964904241594064,0.08672674418633058
no_ADAS13,Snapshot,cross_fitted_intercept_slope,3,5,882,882,0.4047533549942298,0.4540256484933475,0.42971776591755323,0.3288534287388737,0.10086433717867954
no_ADAS13,Snapshot,cross_fitted_intercept_slope,3,6,881,881,0.4540256484933475,0.5141180678156547,0.48285436495916445,0.4654690493917305,0.017385315567433945
no_ADAS13,Snapshot,cross_fitted_intercept_slope,3,7,882,882,0.5141693814435356,0.5957466207621701,0.5534612808502791,0.528776514012081,0.02468476683819809
no_ADAS13,Snapshot,cross_fitted_intercept_slope,3,8,882,882,0.5958289416988491,0.7309468211561763,0.6578047569875908,0.6609906237538588,-0.003185866766267975
no_ADAS13,Snapshot,cross_fitted_intercept_slope,3,9,882,882,0.7312788851184864,0.9999206454626234,0.8473159178840916,0.7971255884652773,0.050190329418814295
no_ADAS13,Snapshot,cross_fitted_intercept_slope,5,0,881,881,0.13948854353823203,0.35100379446530217,0.30091181317539123,0.2213141876759659,0.07959762549942534
no_ADAS13,Snapshot,cross_fitted_intercept_slope,5,1,882,882,0.3510210202420886,0.4133611906805158,0.3837907275929336,0.2213853058419587,0.1624054217509749
no_ADAS13,Snapshot,cross_fitted_intercept_slope,5,2,882,882,0.4134195044481893,0.4625822829856475,0.4372163580152087,0.32796337590637004,0.10925298210883866
no_ADAS13,Snapshot,cross_fitted_intercept_slope,5,3,881,881,0.46276744817497206,0.5118546100641932,0.4871009448660094,0.3982984937162384,0.08880245114977103
no_ADAS13,Snapshot,cross_fitted_intercept_slope,5,4,882,882,0.511874221620437,0.5636667349861987,0.5373079933197767,0.465563106301215,0.07174488701856174
no_ADAS13,Snapshot,cross_fitted_intercept_slope,5,5,882,882,0.5636818725309906,0.6209748774729094,0.5910051023083923,0.49524851421336624,0.09575658809502607
no_ADAS13,Snapshot,cross_fitted_intercept_slope,5,6,881,881,0.6210043751365047,0.690651157943637,0.6549742899532961,0.5665539507771863,0.08842033917610981
no_ADAS13,Snapshot,cross_fitted_intercept_slope,5,7,882,882,0.6906618339482649,0.7760819614655526,0.732298944883829,0.7086154749069975,0.02368346997683146
no_ADAS13,Snapshot,cross_fitted_intercept_slope,5,8,882,882,0.7762302788273201,0.8885969610963148,0.8302105144472802,0.8203151812970875,0.009895333150192753
no_ADAS13,Snapshot,cross_fitted_intercept_slope,5,9,882,882,0.8890025653308034,0.999999864399702,0.9493341746565304,0.9216362170060889,0.027697957650441474
no_ADAS13,LongitudinalTransformer,raw_zero_shot,1,0,1748,990,0.005026298388838724,0.00696667055599387,0.005963823102295298,0.004465324592807018,0.0014984985094882797
no_ADAS13,LongitudinalTransformer,raw_zero_shot,1,1,1749,1234,0.006968160066753604,0.010330543015152238,0.008724883602220129,0.01906101391707271,-0.010336130314852582
no_ADAS13,LongitudinalTransformer,raw_zero_shot,1,2,1748,1281,0.010333827789872907,0.013715543458238222,0.011926757152429203,0.020509663678994206,-0.008582906526565003
no_ADAS13,LongitudinalTransformer,raw_zero_shot,1,3,1749,1324,0.013727053161710523,0.01896307896822691,0.01616602208775702,0.018344510739412234,-0.002178488651655215
no_ADAS13,LongitudinalTransformer,raw_zero_shot,1,4,1748,1337,0.01896447660401468,0.02668484747409816,0.022641606184366034,0.029260558897182154,-0.0066189527128161195
no_ADAS13,LongitudinalTransformer,raw_zero_shot,1,5,1749,1350,0.026689641363918826,0.04026016630232332,0.0326091285523606,0.06081794135467267,-0.028208812802312064
no_ADAS13,LongitudinalTransformer,raw_zero_shot,1,6,1749,1359,0.04026438836008306,0.06954964995384216,0.05230004367765251,0.07638418041330808,-0.02408413673565557
no_ADAS13,LongitudinalTransformer,raw_zero_shot,1,7,1748,1323,0.06955320313572888,0.12815911322832108,0.09690301590931852,0.09033769374711209,0.006565322162206427
no_ADAS13,LongitudinalTransformer,raw_zero_shot,1,8,1749,1327,0.12821340113878255,0.21978223025798793,0.170324969955222,0.12037236740572144,0.04995260254950057
no_ADAS13,LongitudinalTransformer,raw_zero_shot,1,9,1749,1227,0.21983498632907872,0.44610611796379085,0.29696823567501657,0.14593269966584999,0.15103553600916658
no_ADAS13,LongitudinalTransformer,raw_zero_shot,2,0,1748,996,0.016944856100370997,0.02597172454346197,0.021176216115315397,0.03673861500098141,-0.015562398885666014
no_ADAS13,LongitudinalTransformer,raw_zero_shot,2,1,1749,1255,0.025981082868742345,0.037877695823184454,0.03199161420820401,0.048553692275578264,-0.016562078067374253
no_ADAS13,LongitudinalTransformer,raw_zero_shot,2,2,1748,1306,0.03788477136995361,0.05185818715900492,0.04444110432795135,0.10007475973176738,-0.05563365540381603
no_ADAS13,LongitudinalTransformer,raw_zero_shot,2,3,1749,1320,0.051859953759946564,0.0713920622123344,0.060738197930861264,0.10482182899394832,-0.044083631063087055
no_ADAS13,LongitudinalTransformer,raw_zero_shot,2,4,1748,1337,0.07142238010674218,0.09907469779927058,0.0839007115284802,0.13984588435639456,-0.05594517282791435
no_ADAS13,LongitudinalTransformer,raw_zero_shot,2,5,1749,1350,0.09907806180112932,0.14528473803109,0.11944002485319491,0.19991545965240243,-0.08047543479920752
no_ADAS13,LongitudinalTransformer,raw_zero_shot,2,6,1749,1353,0.14530962825185745,0.2301234338116548,0.18188119816996806,0.2948736863929009,-0.11299248822293284
no_ADAS13,LongitudinalTransformer,raw_zero_shot,2,7,1748,1333,0.2301974836858145,0.3648697129338163,0.29614527044030325,0.35165752267569195,-0.05551225223538869
no_ADAS13,LongitudinalTransformer,raw_zero_shot,2,8,1749,1298,0.36510899785433903,0.5392924653931478,0.45029539580914446,0.44419551214199837,0.006099883667146089
no_ADAS13,LongitudinalTransformer,raw_zero_shot,2,9,1749,1188,0.5393371597231218,0.7911115542698108,0.6466355261221051,0.48927747550645084,0.15735805061565422
no_ADAS13,LongitudinalTransformer,raw_zero_shot,3,0,1748,992,0.03256280536147271,0.051852916246044045,0.041817090313882206,0.05700819550728753,-0.015191105193405323
no_ADAS13,LongitudinalTransformer,raw_zero_shot,3,1,1749,1230,0.05185369933631989,0.07583565108637147,0.06349334585165965,0.09909029344530484,-0.03559694759364519
no_ADAS13,LongitudinalTransformer,raw_zero_shot,3,2,1748,1307,0.0758357286795529,0.10395373627765914,0.08906704363494483,0.1823997956605865,-0.09333275202564167
no_ADAS13,LongitudinalTransformer,raw_zero_shot,3,3,1749,1331,0.10396390407233325,0.14082745589365442,0.12106506759557387,0.1923662395751352,-0.07130117197956135
no_ADAS13,LongitudinalTransformer,raw_zero_shot,3,4,1748,1336,0.14083014086290913,0.1906726216758562,0.16380208386628295,0.25321325925979943,-0.08941117539351648
no_ADAS13,LongitudinalTransformer,raw_zero_shot,3,5,1749,1346,0.1906831463975004,0.2665420648394069,0.22504013448838436,0.3084850419718692,-0.08344490748348485
no_ADAS13,LongitudinalTransformer,raw_zero_shot,3,6,1749,1351,0.2666029819152078,0.385092445226462,0.31990345513085966,0.44265421489747747,-0.12275075976661781
no_ADAS13,LongitudinalTransformer,raw_zero_shot,3,7,1748,1332,0.3852163883337566,0.547390794495844,0.46679325942876837,0.5080445589682725,-0.04125129953950413
no_ADAS13,LongitudinalTransformer,raw_zero_shot,3,8,1749,1302,0.5474864451386496,0.7148134141740543,0.6325745371427216,0.6082362140667957,0.024338323075925872
no_ADAS13,LongitudinalTransformer,raw_zero_shot,3,9,1749,1193,0.714900162392919,0.8987102969411461,0.7998116597567139,0.6712192883786048,0.12859237137810908
no_ADAS13,LongitudinalTransformer,raw_zero_shot,5,0,1748,998,0.06209238391569083,0.1033683324746757,0.08321665330345464,0.09997072747641189,-0.016754074172957253
no_ADAS13,LongitudinalTransformer,raw_zero_shot,5,1,1749,1239,0.1033866977021527,0.1485129373317987,0.12511351256910702,0.21020458549050636,-0.08509107292139934
no_ADAS13,LongitudinalTransformer,raw_zero_shot,5,2,1748,1323,0.1485236390800787,0.2025255829123629,0.1746212130366253,0.3219648224233763,-0.147343609386751
no_ADAS13,LongitudinalTransformer,raw_zero_shot,5,3,1749,1330,0.20255708338791456,0.2691825981066752,0.23391304384818262,0.3289923340262664,-0.09507929017808375
no_ADAS13,LongitudinalTransformer,raw_zero_shot,5,4,1748,1332,0.26920881902703186,0.3508868589110232,0.30787250359827606,0.4338501144053517,-0.12597761080707565
no_ADAS13,LongitudinalTransformer,raw_zero_shot,5,5,1749,1360,0.3508908995445956,0.4668818535964143,0.40611928718627,0.4881084521321166,-0.08198916494584663
no_ADAS13,LongitudinalTransformer,raw_zero_shot,5,6,1749,1344,0.4670317684672306,0.6150800695646028,0.536090039782275,0.6148576000312879,-0.07876756024901288
no_ADAS13,LongitudinalTransformer,raw_zero_shot,5,7,1748,1339,0.6151970288597207,0.7720375535338531,0.6971330695653878,0.7061766524402555,-0.009043582874867728
no_ADAS13,LongitudinalTransformer,raw_zero_shot,5,8,1749,1318,0.7720877739522642,0.8904088026000594,0.8355112231621725,0.7535578038096863,0.08195341935248623
no_ADAS13,LongitudinalTransformer,raw_zero_shot,5,9,1749,1190,0.8904489390538599,0.9755231206019807,0.9337206948610359,0.8144332868435071,0.1192874080175288
no_ADAS13,LongitudinalTransformer,cross_fitted_intercept_only,1,0,1748,997,0.0040395430632345075,0.005683763355473936,0.004869901827764336,0.004112405019542131,0.0007574968082222043
no_ADAS13,LongitudinalTransformer,cross_fitted_intercept_only,1,1,1749,1240,0.005688857781557921,0.008470613872437527,0.0071249575018463044,0.01964592465766768,-0.012520967155821374
no_ADAS13,LongitudinalTransformer,cross_fitted_intercept_only,1,2,1748,1282,0.008473374000129597,0.011214408025544742,0.00974472256634051,0.019494850475660574,-0.009750127909320064
no_ADAS13,LongitudinalTransformer,cross_fitted_intercept_only,1,3,1749,1320,0.011216429982058962,0.015551094499868912,0.013219326615272359,0.02003428042182731,-0.006814953806554952
no_ADAS13,LongitudinalTransformer,cross_fitted_intercept_only,1,4,1748,1336,0.01555425011121192,0.021985502688276037,0.018533128519690977,0.02977499500394698,-0.011241866484256003
no_ADAS13,LongitudinalTransformer,cross_fitted_intercept_only,1,5,1749,1347,0.021990833734938264,0.03312534792547628,0.026755012401041684,0.05675932102533565,-0.030004308624293968
no_ADAS13,LongitudinalTransformer,cross_fitted_intercept_only,1,6,1749,1357,0.03312540442458389,0.057355854652394234,0.043106244548656664,0.07943128634878982,-0.03632504180013316
no_ADAS13,LongitudinalTransformer,cross_fitted_intercept_only,1,7,1748,1324,0.05736966467342508,0.10705352787405953,0.08048812249758129,0.09036699931729286,-0.009878876819711571
no_ADAS13,LongitudinalTransformer,cross_fitted_intercept_only,1,8,1749,1319,0.10712887454797226,0.18714408615316835,0.14378105819365541,0.11990727043516825,0.02387378775848717
no_ADAS13,LongitudinalTransformer,cross_fitted_intercept_only,1,9,1749,1227,0.18723552329418547,0.3923955181235004,0.2571073250311955,0.14579077692496,0.11131654810623548
no_ADAS13,LongitudinalTransformer,cross_fitted_intercept_only,2,0,1748,998,0.02361244634732318,0.03729083407426048,0.030341561900221813,0.036574032913866183,-0.00623247101364437
no_ADAS13,LongitudinalTransformer,cross_fitted_intercept_only,2,1,1749,1250,0.03729141795889157,0.05430429736224185,0.04582253437727442,0.0483983168589861,-0.002575782481711683
no_ADAS13,LongitudinalTransformer,cross_fitted_intercept_only,2,2,1748,1306,0.05432975910557869,0.07423303383317803,0.06365667125089713,0.09827050122621339,-0.03461382997531626
no_ADAS13,LongitudinalTransformer,cross_fitted_intercept_only,2,3,1749,1322,0.07424618626081714,0.10113585939198566,0.08660988660175134,0.105222334528555,-0.018612447926803666
no_ADAS13,LongitudinalTransformer,cross_fitted_intercept_only,2,4,1748,1334,0.10113702555378679,0.13884590253257179,0.11821059182770224,0.14187894820696534,-0.023668356379263095
no_ADAS13,LongitudinalTransformer,cross_fitted_intercept_only,2,5,1749,1352,0.13888414435551477,0.19873919485351976,0.16566664619779312,0.19724852312115548,-0.03158187692336237
no_ADAS13,LongitudinalTransformer,cross_fitted_intercept_only,2,6,1749,1351,0.19878862456463375,0.30210583713766515,0.24465413701030805,0.303701536983081,-0.059047399972772946
no_ADAS13,LongitudinalTransformer,cross_fitted_intercept_only,2,7,1748,1325,0.3021326622122118,0.4524987463257947,0.37705490806634223,0.3480325244036139,0.029022383662728357
no_ADAS13,LongitudinalTransformer,cross_fitted_intercept_only,2,8,1749,1295,0.4525120475141734,0.6255283993958329,0.5388419395180188,0.446616465580729,0.09222547393728986
no_ADAS13,LongitudinalTransformer,cross_fitted_intercept_only,2,9,1749,1186,0.6255779920846392,0.8414214706830152,0.7221411508778809,0.484399662687373,0.2377414881905079
no_ADAS13,LongitudinalTransformer,cross_fitted_intercept_only,3,0,1748,990,0.04471542693395236,0.07245646444319953,0.058359938298152725,0.05755618680014363,0.0008037514980090976
no_ADAS13,LongitudinalTransformer,cross_fitted_intercept_only,3,1,1749,1244,0.07248290592363282,0.10530135554605125,0.0883528213605305,0.10092258507282259,-0.012569763712292084
no_ADAS13,LongitudinalTransformer,cross_fitted_intercept_only,3,2,1748,1306,0.10530847098882279,0.1431439936434884,0.12335873393331093,0.18227601461598486,-0.058917280682673934
no_ADAS13,LongitudinalTransformer,cross_fitted_intercept_only,3,3,1749,1328,0.14317777005358834,0.1921794505322364,0.16635961349094874,0.19545631335418623,-0.029096699863237485
no_ADAS13,LongitudinalTransformer,cross_fitted_intercept_only,3,4,1748,1327,0.19225644057045832,0.255734248877884,0.22170892674417644,0.2422815028151879,-0.020572576071011456
no_ADAS13,LongitudinalTransformer,cross_fitted_intercept_only,3,5,1749,1343,0.25577983710609176,0.3491088445090583,0.2984721805097414,0.3162848349078001,-0.017812654398058736
no_ADAS13,LongitudinalTransformer,cross_fitted_intercept_only,3,6,1749,1352,0.3491129509116223,0.48355127858751357,0.4101307318384475,0.4411006797820606,-0.030969947943613074
no_ADAS13,LongitudinalTransformer,cross_fitted_intercept_only,3,7,1748,1335,0.4836313197805552,0.6493776581660116,0.5682540211599281,0.512154783962812,0.05609923719711607
no_ADAS13,LongitudinalTransformer,cross_fitted_intercept_only,3,8,1749,1299,0.6494812580201634,0.7984903844505991,0.7267512256070421,0.6094338787507375,0.11731734685630457
no_ADAS13,LongitudinalTransformer,cross_fitted_intercept_only,3,9,1749,1195,0.7986351501152691,0.9375426070436074,0.8645516048733696,0.6657704912458371,0.19878111362753248
no_ADAS13,LongitudinalTransformer,cross_fitted_intercept_only,5,0,1748,997,0.08898412498914454,0.1480151290654118,0.11971943286538027,0.09843681922566849,0.021282613639711775
no_ADAS13,LongitudinalTransformer,cross_fitted_intercept_only,5,1,1749,1240,0.14810031666535517,0.20956072320178276,0.17778992728868262,0.2115292615289448,-0.03373933424026218
no_ADAS13,LongitudinalTransformer,cross_fitted_intercept_only,5,2,1748,1323,0.20956538986349926,0.2812224281376251,0.24441183519318196,0.3242919663160324,-0.07988013112285045
no_ADAS13,LongitudinalTransformer,cross_fitted_intercept_only,5,3,1749,1329,0.28125742439290613,0.3645350243942661,0.3206859380759712,0.32561868674077843,-0.004932748664807252
no_ADAS13,LongitudinalTransformer,cross_fitted_intercept_only,5,4,1748,1330,0.3647257237649538,0.46148987958748167,0.41097959908088927,0.4331420775955013,-0.022162478514612005
no_ADAS13,LongitudinalTransformer,cross_fitted_intercept_only,5,5,1749,1362,0.4615834530474471,0.5882094814251133,0.5232139740800851,0.4933215431655109,0.029892430914574164
no_ADAS13,LongitudinalTransformer,cross_fitted_intercept_only,5,6,1749,1344,0.5883055829890341,0.7312366974003546,0.6571518826110896,0.6128695539259306,0.04428232868515902
no_ADAS13,LongitudinalTransformer,cross_fitted_intercept_only,5,7,1748,1338,0.7312609432922543,0.8610564631813772,0.8010936927621768,0.7033991060161988,0.09769458674597797
no_ADAS13,LongitudinalTransformer,cross_fitted_intercept_only,5,8,1749,1318,0.861230323967998,0.9423602927138355,0.9056630067537386,0.757905279240458,0.14775772751328053
no_ADAS13,LongitudinalTransformer,cross_fitted_intercept_only,5,9,1749,1191,0.9423671101114899,0.9896042057658497,0.9670285136072974,0.8113460475263516,0.15568246608094571
no_ADAS13,LongitudinalTransformer,cross_fitted_intercept_slope,1,0,1748,988,0.013704284155792501,0.017991171893108282,0.01626657366004436,0.0065566779974343126,0.009709895662610046
no_ADAS13,LongitudinalTransformer,cross_fitted_intercept_slope,1,1,1749,1233,0.017993307532927605,0.022576746030207095,0.020388630115850685,0.018954139156991734,0.0014344909588589506
no_ADAS13,LongitudinalTransformer,cross_fitted_intercept_slope,1,2,1748,1293,0.022581243766978676,0.026763648772626825,0.024566803695970696,0.01623215120846322,0.008334652487507477
no_ADAS13,LongitudinalTransformer,cross_fitted_intercept_slope,1,3,1749,1315,0.02676415717789693,0.03230364584900047,0.029462624712856447,0.022251377447581877,0.00721124726527457
no_ADAS13,LongitudinalTransformer,cross_fitted_intercept_slope,1,4,1748,1345,0.03230587559970122,0.03966114449920177,0.03593055656172345,0.032547291666055744,0.0033832648956677036
no_ADAS13,LongitudinalTransformer,cross_fitted_intercept_slope,1,5,1749,1342,0.03966323596939858,0.05057416760615663,0.044613359930770986,0.057724875877502635,-0.013111515946731649
no_ADAS13,LongitudinalTransformer,cross_fitted_intercept_slope,1,6,1749,1355,0.05057454396596428,0.06988583782055013,0.05892827100071128,0.07557078950401552,-0.01664251850330424
no_ADAS13,LongitudinalTransformer,cross_fitted_intercept_slope,1,7,1748,1322,0.06989101469703318,0.10142181948000495,0.08512453636832122,0.09403434458986337,-0.008909808221542151
no_ADAS13,LongitudinalTransformer,cross_fitted_intercept_slope,1,8,1749,1312,0.101455993394449,0.14273748178123913,0.12089164251349338,0.11276122359367036,0.008130418919823024
no_ADAS13,LongitudinalTransformer,cross_fitted_intercept_slope,1,9,1749,1223,0.14279073713048596,0.24376520988031536,0.17550990450583195,0.14887634717133302,0.02663355733449893
no_ADAS13,LongitudinalTransformer,cross_fitted_intercept_slope,2,0,1748,991,0.05598316299235817,0.07569390734754577,0.06580734934838173,0.03678082157618945,0.02902652777219228
no_ADAS13,LongitudinalTransformer,cross_fitted_intercept_slope,2,1,1749,1256,0.07569606265480544,0.09731261660261037,0.08671163935870929,0.0486461701859453,0.03806546917276399
no_ADAS13,LongitudinalTransformer,cross_fitted_intercept_slope,2,2,1748,1305,0.09733190848631279,0.11974687139935813,0.1079841764308523,0.1009011009539299,0.007083075476922399
no_ADAS13,LongitudinalTransformer,cross_fitted_intercept_slope,2,3,1749,1321,0.11976003083977205,0.14739726768508177,0.13260733196777402,0.10382641550629623,0.02878091646147779
no_ADAS13,LongitudinalTransformer,cross_fitted_intercept_slope,2,4,1748,1333,0.14741281821419705,0.182037671768297,0.16334438878520643,0.13884769946504172,0.024496689320164716
no_ADAS13,LongitudinalTransformer,cross_fitted_intercept_slope,2,5,1749,1349,0.1820502899337728,0.2318924404267283,0.2048424457348707,0.19783978787256462,0.007002657862306083
no_ADAS13,LongitudinalTransformer,cross_fitted_intercept_slope,2,6,1749,1350,0.231918754538756,0.30897087515226196,0.26671673394110995,0.3033178733896156,-0.036601139448505626
no_ADAS13,LongitudinalTransformer,cross_fitted_intercept_slope,2,7,1748,1329,0.3091120862433685,0.41187587737449116,0.3608258157953637,0.3508612634701056,0.009964552325258114
no_ADAS13,LongitudinalTransformer,cross_fitted_intercept_slope,2,8,1749,1292,0.4118947680943009,0.5312305921025238,0.47092334244090295,0.44886161075169473,0.02206173168920822
no_ADAS13,LongitudinalTransformer,cross_fitted_intercept_slope,2,9,1749,1180,0.5313363556922737,0.7037563952829214,0.6044922389571687,0.4809264271049749,0.12356581185219384
no_ADAS13,LongitudinalTransformer,cross_fitted_intercept_slope,3,0,1748,990,0.09255861084543882,0.12838140661800268,0.11078220632252185,0.057721999302324356,0.053060207020197495
