model,scenario,history_stratum,prediction_type,horizon_years,n_landmarks,n_patients,n_cases,n_controls,auroc,auprc,brier,weighted_prevalence,weighted_mean_prediction,absolute_calibration_gap,max_ipcw_factor,metric_status
history_adaptive_logistic_v61_transformer_cdrsb_qc,no_ADAS13,history_depth_2,cross_fitted_calibrated,1,500,498,33,419,0.6345484996675117,0.2459226990881075,0.1329930076018218,0.15714639702786962,0.16456447724907786,0.00741808022120824,1.2780020413230813,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,no_ADAS13,history_depth_2,cross_fitted_calibrated,2,500,498,107,305,0.7422786838256684,0.6569298023317163,0.20307001975980354,0.40691842866610634,0.3800657447273373,0.02685268393876905,1.570206116542385,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,no_ADAS13,history_depth_2,cross_fitted_calibrated,3,500,498,139,236,0.7565474599558375,0.7387773566726769,0.20420653311437373,0.4992855623420007,0.4960514526749018,0.0032341096670989167,2.004913259450856,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,no_ADAS13,history_depth_2,cross_fitted_calibrated,5,500,498,186,131,0.8056264562465681,0.8741335005021552,0.17292445899996545,0.6390908301952608,0.6357148071259324,0.003376023069328382,3.1523548046714005,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,no_ADAS13,history_depth_3,raw,1,725,723,61,613,0.837776592594345,0.4189764523977213,0.09697144128407006,0.14064540279411852,0.1385979238577494,0.0020474789363691126,1.1352790363101217,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,no_ADAS13,history_depth_3,raw,2,725,723,137,458,0.8587799078309091,0.7607288105321579,0.14106771314071087,0.31315185890160574,0.31772025524241937,0.00456839634081363,1.4779315781375497,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,no_ADAS13,history_depth_3,raw,3,725,723,184,338,0.8523726375287539,0.819807905858595,0.1576761129451004,0.41697181239069203,0.41131512546347543,0.005656686927216603,1.9017028340129498,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,no_ADAS13,history_depth_3,raw,5,725,723,215,196,0.8910920759433896,0.8854267457178471,0.13860352770362142,0.4851695432623897,0.5263261199985996,0.04115657673620987,3.275298398295906,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,no_ADAS13,history_depth_3,cross_fitted_calibrated,1,725,723,61,613,0.8337859895139296,0.41879463934248995,0.09821512954801558,0.14064540279411852,0.1511191403805232,0.010473737586404686,1.1352790363101217,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,no_ADAS13,history_depth_3,cross_fitted_calibrated,2,725,723,137,458,0.8577389274287748,0.7569550720684389,0.1434575393042852,0.31315185890160574,0.33810929566268993,0.024957436761084195,1.4779315781375497,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,no_ADAS13,history_depth_3,cross_fitted_calibrated,3,725,723,184,338,0.8482440709545995,0.8052904798333099,0.1574102893947958,0.41697181239069203,0.43299748672916255,0.01602567433847052,1.9017028340129498,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,no_ADAS13,history_depth_3,cross_fitted_calibrated,5,725,723,215,196,0.8848190347735166,0.8770789635798905,0.14158424665693622,0.4851695432623897,0.5477171875357761,0.06254764427338644,3.275298398295906,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,no_ADAS13,history_depth_ge_4,raw,1,2239,769,124,1923,0.8404790181016137,0.34304143790831143,0.07447059565527521,0.09770012277400501,0.08713152982893894,0.010568592945066069,1.1482079163853987,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,no_ADAS13,history_depth_ge_4,raw,2,2239,769,277,1431,0.8223323489565779,0.5270632757032115,0.13070915073527634,0.2120555553570918,0.21664139678319685,0.004585841426105047,1.5559841019425693,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,no_ADAS13,history_depth_ge_4,raw,3,2239,769,383,1082,0.8493752533423132,0.6757385256338895,0.1405716326170715,0.3010844107494685,0.30997116896618365,0.00888675821671514,2.030080971104797,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,no_ADAS13,history_depth_ge_4,raw,5,2239,769,504,627,0.8730080087385094,0.834857405981641,0.1424012445295349,0.42251109142325494,0.43305017750689245,0.010539086083637517,3.356461942569408,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,no_ADAS13,history_depth_ge_4,cross_fitted_calibrated,1,2239,769,124,1923,0.8373324231714339,0.3371900508631278,0.07471916487593656,0.09770012277400501,0.10312235465055859,0.005422231876553579,1.1482079163853987,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,no_ADAS13,history_depth_ge_4,cross_fitted_calibrated,2,2239,769,277,1431,0.8201130424806516,0.5239920666781236,0.13004426865919505,0.2120555553570918,0.24764936722419015,0.03559381186709834,1.5559841019425693,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,no_ADAS13,history_depth_ge_4,cross_fitted_calibrated,3,2239,769,383,1082,0.8442172457103803,0.661231307169945,0.14246897910545767,0.3010844107494685,0.34291339512914887,0.041828984379680356,2.030080971104797,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,no_ADAS13,history_depth_ge_4,cross_fitted_calibrated,5,2239,769,504,627,0.8653056709235284,0.8219726986224967,0.14570671164899993,0.42251109142325494,0.46206891096782626,0.03955781954457133,3.356461942569408,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_plus_CDGLOBAL,all,raw,1,4222,1425,245,3488,0.6976005080349372,0.2257135715376726,0.09751996966723785,0.11405783044938227,0.07341625447113266,0.040641575978249606,1.3121316921682014,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_plus_CDGLOBAL,all,raw,2,4222,1425,581,2599,0.7141437795528596,0.4608891849648336,0.17549233588114121,0.2604347324135998,0.1968991800205812,0.06353555239301861,1.7778593125615876,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_plus_CDGLOBAL,all,raw,3,4222,1425,805,1965,0.7379053845431407,0.6051832825477449,0.19639625495448418,0.36128099944649456,0.3133472707476424,0.04793372869885215,2.2934552786825306,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_plus_CDGLOBAL,all,raw,5,4222,1425,1045,1113,0.7682592256084904,0.7477372850447681,0.195567835553017,0.47812125213474754,0.4731404523347498,0.0049807997999977704,3.9006263069999862,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_plus_CDGLOBAL,all,cross_fitted_calibrated,1,4222,1425,245,3488,0.6802859439497277,0.22020473405002902,0.0964776325921471,0.11405783044938227,0.1216328936463068,0.007575063196924539,1.3121316921682014,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_plus_CDGLOBAL,all,cross_fitted_calibrated,2,4222,1425,581,2599,0.7004539730653223,0.4469017854279643,0.174494332668179,0.2604347324135998,0.2858570250852216,0.02542229267162177,1.7778593125615876,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_plus_CDGLOBAL,all,cross_fitted_calibrated,3,4222,1425,805,1965,0.7317842858626591,0.5966392748624029,0.19690284612808914,0.36128099944649456,0.39455512148016525,0.033274122033670694,2.2934552786825306,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_plus_CDGLOBAL,all,cross_fitted_calibrated,5,4222,1425,1045,1113,0.7681147913398416,0.7477264267885116,0.199859671785923,0.47812125213474754,0.5308877455340201,0.05276649339927253,3.9006263069999862,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_plus_CDGLOBAL,history1_logistic,raw,1,758,758,27,533,0.5678819754299647,0.10799795057263618,0.0875011426055549,0.09359670998613016,0.04561794632748364,0.04797876365864653,1.7258393461031019,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_plus_CDGLOBAL,history1_logistic,raw,2,758,758,60,405,0.6550693608448305,0.26967333371019664,0.158930026244773,0.19401407575043017,0.12139030390558642,0.07262377184484375,2.5628157715216324,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_plus_CDGLOBAL,history1_logistic,raw,3,758,758,99,309,0.6706735165937627,0.4696658169872321,0.21036627637292898,0.3180177932800296,0.22845711769335378,0.08956067558667583,3.264221732216435,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_plus_CDGLOBAL,history1_logistic,raw,5,758,758,140,159,0.708924708802195,0.6606729057987352,0.2217594839749326,0.4512793492199862,0.3961695685303159,0.05510978068967032,6.039876347991747,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_plus_CDGLOBAL,history1_logistic,cross_fitted_calibrated,1,758,758,27,533,0.41426463393902463,0.07969749341112425,0.08694884983733726,0.09359670998613016,0.09843027874276868,0.004833568756638512,1.7258393461031019,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_plus_CDGLOBAL,history1_logistic,cross_fitted_calibrated,2,758,758,60,405,0.5643030791314682,0.21004184116389082,0.1620009507382967,0.19401407575043017,0.22400150283155013,0.029987427081119955,2.5628157715216324,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_plus_CDGLOBAL,history1_logistic,cross_fitted_calibrated,3,758,758,99,309,0.6236440379427701,0.44443037265880236,0.20994504956798604,0.3180177932800296,0.3560432089936557,0.03802541571362611,3.264221732216435,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_plus_CDGLOBAL,history1_logistic,cross_fitted_calibrated,5,758,758,140,159,0.6886714780601786,0.6472726388572416,0.230578022657189,0.4512793492199862,0.5303010000592272,0.07902165083924101,6.039876347991747,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_plus_CDGLOBAL,history_ge_2_v61,raw,1,3464,1098,218,2955,0.7207782357380057,0.2463443305949585,0.10115394173849408,0.12112357116396451,0.08273168405905729,0.03839188710490722,1.1722614290002968,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_plus_CDGLOBAL,history_ge_2_v61,raw,2,3464,1098,521,2194,0.7260869312165137,0.4915775988807929,0.17972840859431077,0.28016155680433585,0.2199196933899487,0.06024186341438714,1.5432763047370626,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_plus_CDGLOBAL,history_ge_2_v61,raw,3,3464,1098,706,1656,0.7556592364427386,0.6335107843326644,0.19201409221794988,0.37451819071602105,0.3392994083849146,0.035218782331106424,1.9977830618097057,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_plus_CDGLOBAL,history_ge_2_v61,raw,5,3464,1098,905,954,0.7913350048995434,0.7748511149692614,0.1867828504480535,0.4861546009174126,0.4963467166108122,0.010192115693399617,3.312024071416148,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_plus_CDGLOBAL,history_ge_2_v61,cross_fitted_calibrated,1,3464,1098,218,2955,0.7135072775159436,0.24178926490879427,0.09994557066432944,0.12112357116396451,0.12938324626288436,0.008259675098919853,1.1722614290002968,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_plus_CDGLOBAL,history_ge_2_v61,cross_fitted_calibrated,2,3464,1098,521,2194,0.7219403093145916,0.4840366453335754,0.17760095521405767,0.28016155680433585,0.30480803863488515,0.024646481830549294,1.5432763047370626,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_plus_CDGLOBAL,history_ge_2_v61,cross_fitted_calibrated,3,3464,1098,706,1656,0.753203091687849,0.6240906384458142,0.19277502812281522,0.37451819071602105,0.40643601216335357,0.03191782144733252,1.9977830618097057,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_plus_CDGLOBAL,history_ge_2_v61,cross_fitted_calibrated,5,3464,1098,905,954,0.7878473885785036,0.7710670898439872,0.19081134493631416,0.4861546009174126,0.5323428009636418,0.046188200046229255,3.312024071416148,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_plus_CDGLOBAL,history_ge_3_v61,raw,1,2964,996,185,2536,0.7410449276546973,0.2536453537601517,0.09353339670798859,0.11175611465764039,0.07507626588439172,0.036679848773248674,1.1443906105647919,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_plus_CDGLOBAL,history_ge_3_v61,raw,2,2964,996,414,1889,0.7464116407355299,0.4882813343693057,0.1607843123318642,0.24591089734818103,0.20281611650574446,0.043094780842436564,1.5313181032370853,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_plus_CDGLOBAL,history_ge_3_v61,raw,3,2964,996,567,1420,0.7718886528931295,0.6323545572129546,0.17939756207031657,0.3406579259073935,0.3159545768669469,0.02470334904044663,1.988024399589658,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_plus_CDGLOBAL,history_ge_3_v61,raw,5,2964,996,719,823,0.7948955922159061,0.7485042396578108,0.18420340373594535,0.44378501359857636,0.46708266787204494,0.023297654273468582,3.329269144317612,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_plus_CDGLOBAL,history_ge_3_v61,cross_fitted_calibrated,1,2964,996,185,2536,0.7312667651195832,0.24701182269963337,0.0923057525547438,0.11175611465764039,0.11887540354529827,0.007119288887657879,1.1443906105647919,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_plus_CDGLOBAL,history_ge_3_v61,cross_fitted_calibrated,2,2964,996,414,1889,0.7420030448463004,0.479025167465612,0.1614839439520019,0.24591089734818103,0.2854355538756201,0.039524656527439056,1.5313181032370853,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_plus_CDGLOBAL,history_ge_3_v61,cross_fitted_calibrated,3,2964,996,567,1420,0.7691847993666712,0.6192177840292822,0.18173424700303425,0.3406579259073935,0.3820603572593773,0.04140243135198379,1.988024399589658,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_plus_CDGLOBAL,history_ge_3_v61,cross_fitted_calibrated,5,2964,996,719,823,0.7911353473618989,0.7452522562781321,0.18910054447034094,0.44378501359857636,0.503304622198914,0.05951960860033767,3.329269144317612,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_plus_CDGLOBAL,history_depth_2,raw,1,500,498,33,419,0.6408293016172919,0.24672621897224759,0.13043753544383077,0.15714639702786962,0.11190368772483121,0.045242709303038406,1.2780020413230813,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_plus_CDGLOBAL,history_depth_2,raw,2,500,498,107,305,0.6199538733693144,0.5156704750245638,0.248593579759112,0.40691842866610634,0.28091161137139364,0.1260068172947127,1.570206116542385,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_plus_CDGLOBAL,history_depth_2,raw,3,500,498,139,236,0.6667861752401076,0.6489845718585578,0.23651612359397803,0.4992855623420007,0.42176481317469877,0.07752074916730195,2.004913259450856,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_plus_CDGLOBAL,history_depth_2,raw,5,500,498,186,131,0.7530517322042477,0.8403663197716114,0.19321441194002748,0.6390908301952608,0.5971311042448961,0.04195972595036468,3.1523548046714005,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_plus_CDGLOBAL,history_depth_2,cross_fitted_calibrated,1,500,498,33,419,0.6392940541825387,0.24744774179187623,0.1292567939142928,0.15714639702786962,0.1694253919681765,0.012278994940306875,1.2780020413230813,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_plus_CDGLOBAL,history_depth_2,cross_fitted_calibrated,2,500,498,107,305,0.6164043739577052,0.5118424054378865,0.2354572705969409,0.40691842866610634,0.37386436505682363,0.0330540636092827,1.570206116542385,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_plus_CDGLOBAL,history_depth_2,cross_fitted_calibrated,3,500,498,139,236,0.6654978572408734,0.6485274292387893,0.23096159959445878,0.4992855623420007,0.49250318748962285,0.00678237485237787,2.004913259450856,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_plus_CDGLOBAL,history_depth_2,cross_fitted_calibrated,5,500,498,186,131,0.7486853290708465,0.8341896615858466,0.1936513717015572,0.6390908301952608,0.632197686727237,0.006893143468023832,3.1523548046714005,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_plus_CDGLOBAL,history_depth_3,raw,1,725,723,61,613,0.7130544888249963,0.2937347767535486,0.11524855367138563,0.14064540279411852,0.09017710890061167,0.05046829389350685,1.1352790363101217,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_plus_CDGLOBAL,history_depth_3,raw,2,725,723,137,458,0.7270771782501264,0.5525335298856524,0.1918773653265183,0.31315185890160574,0.23487345439717264,0.0782784045044331,1.4779315781375497,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_plus_CDGLOBAL,history_depth_3,raw,3,725,723,184,338,0.7649940176243808,0.6959723984444618,0.19732540519195385,0.41697181239069203,0.3529115019193065,0.06406031047138555,1.9017028340129498,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_plus_CDGLOBAL,history_depth_3,raw,5,725,723,215,196,0.8015001530799793,0.7883392365139719,0.18245117674973643,0.4851695432623897,0.4993204960144007,0.014150952752011003,3.275298398295906,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_plus_CDGLOBAL,history_depth_3,cross_fitted_calibrated,1,725,723,61,613,0.7029979127710226,0.2836848130625654,0.11287497176785471,0.14064540279411852,0.1393461345167897,0.0012992682773288189,1.1352790363101217,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_plus_CDGLOBAL,history_depth_3,cross_fitted_calibrated,2,725,723,137,458,0.7207106798488782,0.5377669423730691,0.18725401910616032,0.31315185890160574,0.32198677962768174,0.008834920726076001,1.4779315781375497,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_plus_CDGLOBAL,history_depth_3,cross_fitted_calibrated,3,725,723,184,338,0.7608137820836262,0.6827412853585102,0.19487131745517292,0.41697181239069203,0.42077354076820817,0.0038017283775161337,1.9017028340129498,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_plus_CDGLOBAL,history_depth_3,cross_fitted_calibrated,5,725,723,215,196,0.7992733934770248,0.7858798150604449,0.18669058789016701,0.4851695432623897,0.5351963788754944,0.050026835613104725,3.275298398295906,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_plus_CDGLOBAL,history_depth_ge_4,raw,1,2239,769,124,1923,0.7530105819590032,0.23565197881764657,0.0829730150799639,0.09770012277400501,0.06743992430686419,0.030260198467140828,1.1482079163853987,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_plus_CDGLOBAL,history_depth_ge_4,raw,2,2239,769,277,1431,0.7489951939675704,0.44241438854926646,0.14498152281204346,0.2120555553570918,0.18618991492546347,0.02586564043162834,1.5559841019425693,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_plus_CDGLOBAL,history_depth_ge_4,raw,3,2239,769,383,1082,0.7700884261009846,0.5864292725977704,0.1698791577117906,0.3010844107494685,0.2966084160943741,0.004475994655094406,2.030080971104797,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_plus_CDGLOBAL,history_depth_ge_4,raw,5,2239,769,504,627,0.7898566908894791,0.7239719843047756,0.185068465005597,0.42251109142325494,0.45050948376443284,0.027998392341177902,3.356461942569408,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_plus_CDGLOBAL,history_depth_ge_4,cross_fitted_calibrated,1,2239,769,124,1923,0.7418805702609825,0.22847080830972094,0.08226356397600225,0.09770012277400501,0.1085205952674211,0.010820472493416083,1.1482079163853987,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_plus_CDGLOBAL,history_depth_ge_4,cross_fitted_calibrated,2,2239,769,277,1431,0.7458110028427005,0.4363097617063083,0.14825572367129458,0.2120555553570918,0.26644980897602943,0.05439425361893763,1.5559841019425693,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_plus_CDGLOBAL,history_depth_ge_4,cross_fitted_calibrated,3,2239,769,383,1082,0.7685845050694984,0.5758622350741217,0.17466950520045618,0.3010844107494685,0.3617673072634172,0.0606828965139487,2.030080971104797,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_plus_CDGLOBAL,history_depth_ge_4,cross_fitted_calibrated,5,2239,769,504,627,0.7850588000743859,0.7201517529026845,0.19030494339506054,0.42251109142325494,0.48690938569858516,0.06439829427533023,3.356461942569408,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_only,all,raw,1,4218,1421,245,3486,0.6657693358170782,0.20678021376764785,0.09773119792123136,0.11425603568234499,0.08995180921651054,0.024304226465834453,1.310880092106699,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_only,all,raw,2,4218,1421,581,2599,0.6833570888007467,0.4404748285796689,0.177189506272952,0.2606466620436176,0.2296805336036916,0.030966128439925994,1.7723641633278346,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_only,all,raw,3,4218,1421,805,1965,0.7055701509281409,0.5809843248011229,0.20289201439327914,0.361464050587186,0.3530729244900486,0.00839112609713738,2.2863664843509164,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_only,all,raw,5,4218,1421,1045,1113,0.73620637753347,0.7229077254610605,0.2099856897791294,0.4782708377521914,0.5195344737752583,0.041263636023066874,3.8885699403850307,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_only,all,cross_fitted_calibrated,1,4218,1421,245,3486,0.6494843743028078,0.20182581411797268,0.09812170578522031,0.11425603568234499,0.12202067011442393,0.0077646344320789346,1.310880092106699,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_only,all,cross_fitted_calibrated,2,4218,1421,581,2599,0.6712592241244939,0.4246006519189117,0.17953902221759122,0.2606466620436176,0.28667845445734735,0.02603179241372977,1.7723641633278346,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_only,all,cross_fitted_calibrated,3,4218,1421,805,1965,0.7022450896981661,0.5720677075964234,0.20539684716381987,0.361464050587186,0.3957906077921031,0.03432655720491712,2.2863664843509164,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_only,all,cross_fitted_calibrated,5,4218,1421,1045,1113,0.7428414010607156,0.7290911104076256,0.21066842595616353,0.4782708377521914,0.5342004761347251,0.055929638382533675,3.8885699403850307,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_only,history1_logistic,raw,1,754,754,27,531,0.5841509231551154,0.11666709183502176,0.08722626824109564,0.09426362042913965,0.04896103502945463,0.045302585399685014,1.7238633688339677,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_only,history1_logistic,raw,2,754,754,60,405,0.6527410871787122,0.27955821158100747,0.15726419782293174,0.19478432968278508,0.1283036521437698,0.06648067753901529,2.538723643630652,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_only,history1_logistic,raw,3,754,754,99,309,0.6782749407174123,0.4911012929213142,0.20733389145778897,0.31866970303125747,0.23385401080666723,0.08481569222459023,3.2335359340755923,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_only,history1_logistic,raw,5,754,754,140,159,0.7222114270595923,0.685327789944196,0.21748579662577464,0.45180398292823787,0.39978864090457417,0.0520153420236637,5.983097598992892,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_only,history1_logistic,cross_fitted_calibrated,1,754,754,27,531,0.45867467564841924,0.08760075693830775,0.08750478747690374,0.09426362042913965,0.09955558625643633,0.005291965827296685,1.7238633688339677,cumulative_dynamic_ipcw_patient_balanced_evaluation
